`09:33:18 | INFO     | Starting Steam daily crawler …
09:40:03 | WARNING  | Follower fetch failed for 3738270: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3738270/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3872410: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3872410/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3773080: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3773080/memberslistxml/?xml=1
09:40:03 | WARNING  | Wishlist rank fetch failed for 1586220: 403 Client Error: Forbidden for url: https://steamdb.info/app/1586220/
09:40:03 | WARNING  | Follower fetch failed for 3857570: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3857570/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3866780: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3866780/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3863720: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3863720/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3857580: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3857580/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3880630: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3880630/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3783800: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3783800/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3883690: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3883690/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3861150: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3861150/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3575980: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3575980/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3879080: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3879080/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3773090: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3773090/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3868830: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3868830/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3882670: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3882670/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3881630: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3881630/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3872430: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3872430/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3844280: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3844280/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3866270: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3866270/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3880640: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3880640/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 2989760: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/2989760/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3866310: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3866310/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3557580: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3557580/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3785400: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3785400/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3821790: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3821790/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3834090: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3834090/memberslistxml/?xml=1
09:40:03 | WARNING  | Wishlist rank fetch failed for 2131550: 403 Client Error: Forbidden for url: https://steamdb.info/app/2131550/
09:40:03 | WARNING  | Follower fetch failed for 3838660: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3838660/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3877090: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3877090/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3859140: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3859140/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3883760: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3883760/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3517670: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3517670/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3863260: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3863260/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3819200: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3819200/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3639510: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3639510/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3814100: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3814100/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3788530: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3788530/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3866300: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3866300/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 1397440: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/1397440/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 2489580: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/2489580/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3844290: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3844290/memberslistxml/?xml=1
09:40:03 | INFO     | Fetched details for 100/213 apps
09:40:03 | WARNING  | Follower fetch failed for 3878150: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3878150/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3748610: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3748610/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3095300: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3095300/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3858620: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3858620/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3872980: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3872980/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3854080: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3854080/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3880160: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3880160/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3858150: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3858150/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3841260: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3841260/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3859210: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3859210/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3860750: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3860750/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3778290: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3778290/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3876160 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 2715920: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/2715920/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 2520840: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/2520840/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3850010: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3850010/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3716890: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3716890/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3814160: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3814160/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3712280: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3712280/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3842880: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3842880/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3853630: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3853630/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3829060: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3829060/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3857180: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3857180/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3880750: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3880750/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3859760: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3859760/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3875650: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3875650/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3863360: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3863360/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3742020: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3742020/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3854650: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3854650/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3795750: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3795750/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3857190: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3857190/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3861790: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3861790/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 1909570: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/1909570/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3853620: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3853620/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3878210: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3878210/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3866440: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3866440/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3849010: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3849010/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3789120: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3789120/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3790160: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3790160/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3830610: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3830610/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3872550: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3872550/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3085140: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3085140/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3780090: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3780090/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3868500: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3868500/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3713370: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3713370/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3794270: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3794270/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3829080: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3829080/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3840340: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3840340/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3829090: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3829090/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3656540: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3656540/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3851110: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3851110/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3694940: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3694940/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3851100: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3851100/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3882360: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3882360/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3867520: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3867520/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3693950: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3693950/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3705200: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3705200/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3784040: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3784040/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3873150: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3873150/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3826030: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3826030/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3872640: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3872640/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3657070: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3657070/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3855230: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3855230/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3840390: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3840390/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3876210: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3876210/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3468660: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3468660/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3756900: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3756900/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3855210: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3855210/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3870060: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3870060/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3860880: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3860880/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3593580: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3593580/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3856780: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3856780/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3885420: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3885420/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3855260: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3855260/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3735970: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3735970/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3821980: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3821980/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3830240 to watchlist (early stage)
09:40:04 | INFO     | Added app 3844560 to watchlist (early stage)
09:40:04 | INFO     | Added app 3882480 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 3879330: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3879330/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3843500: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3843500/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3831240 to watchlist (early stage)
09:40:04 | INFO     | Added app 3882420 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 3882400: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3882400/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3867030: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3867030/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3838400 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 3745710: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3745710/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3877870 to watchlist (early stage)
09:40:04 | INFO     | Added app 2963950 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 3631010: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3631010/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3875800 to watchlist (early stage)
09:40:04 | INFO     | Added app 3707380 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 3745700: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3745700/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3864490: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3864490/memberslistxml/?xml=1
09:40:04 | INFO     | Fetched details for 200/213 apps
09:40:04 | INFO     | Added app 3846650 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 3734480: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3734480/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3697660 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 3863450: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3863450/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3847100: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3847100/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3860470: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3860470/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3830250: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3830250/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3861950: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3861950/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3844570: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3844570/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3510740: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3510740/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3643310: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3643310/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3881980: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3881980/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3876840: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3876840/memberslistxml/?xml=1
09:40:04 | INFO     | Discovery summary: 213 apps processed, 63 released (filtered), 15 early-stage (watchlisted), 135 public unreleased, 0 minimal data
09:40:04 | INFO     | Added 15 new apps to watchlist
09:40:04 | INFO     | Exported 135 rows to /home/ec2-user/steam_scraper/exports/new_games_2025-07-17.csv
09:40:04 | INFO     | Sending email to 5 recipients
09:40:06 | INFO     | Email sent successfully to michaelwang970403@gmail.com (1/5)
09:40:09 | INFO     | Email sent successfully to rocky.yin@thatgamecompany.com (2/5)
09:40:12 | INFO     | Email sent successfully to lancy.zhan@thatgamecompany.com (3/5)
09:40:15 | INFO     | Email sent successfully to shijie.xue@thatgamecompany.com (4/5)
09:40:18 | INFO     | Email sent successfully to katrina.song@thatgamecompany.com (5/5)
09:40:18 | INFO     | Email sending complete: 5 successful, 0 failed
09:40:18 | INFO     | Finished.
09:40:01 | INFO     | Starting Steam daily crawler …
09:40:01 | INFO     | Known app count: 256953
09:40:01 | INFO     | Watchlist app count: 610
09:40:02 | INFO     | Detected 208 new app_ids. Fetching details …
09:40:02 | WARNING  | Follower fetch failed for 3743240: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3886090: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3874310: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3883540: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3831820: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3771940: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3779620: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3859990: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3833900: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3807270: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3880490: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3831840: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3672630: not well-formed (invalid token): line 56, column 44
09:40:02 | INFO     | Added app 3842630 to watchlist (early stage)
09:40:02 | WARNING  | Follower fetch failed for 3882050: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3874900: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3848260: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3852350: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3886170: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3805810: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3402840: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3632220: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3831920: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3842170: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3513950: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3513950/memberslistxml/?xml=1
09:40:02 | WARNING  | Follower fetch failed for 3874440: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3874440/memberslistxml/?xml=1
09:40:02 | WARNING  | Follower fetch failed for 3831930: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3885690: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3883600: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3883600/memberslistxml/?xml=1
09:40:02 | WARNING  | Follower fetch failed for 3758220: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3874930: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3852420: not well-formed (invalid token): line 56, column 44
09:40:03 | WARNING  | Follower fetch failed for 3883150: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3883150/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3874990: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3874990/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3886740: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3886740/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3843760: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3843760/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3880620: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3880620/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3836580: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3836580/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3876530: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3876530/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3883680: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3883680/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3829940: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3829940/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3804840: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3804840/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3885750: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3885750/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3540150: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3540150/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3804340: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3804340/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3644130: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3644130/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3769030: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3769030/memberslistxml/?xml=1
